128488	chr1	7102784	7103134	7707393	7707562	64	0.0	GM12878	hg19	252	7707393	7707562	186.32541	7707477
128442	chr1	6780134	6780350	7707393	7707562	36	3.04E-4	GM12878	hg19	252	7707393	7707562	186.32541	7707477
128659	chr1	7727658	7727878	8374457	8374628	58	4.2E-5	GM12878	hg19	253	7727658	7727878	294.90628	7727774
128661	chr1	7727658	7727878	7812894	7813244	96	0.0	GM12878	hg19	253	7727658	7727878	294.90628	7727774
128661	chr1	7727658	7727878	7812894	7813244	96	0.0	GM12878	hg19	255	7812894	7813244	128.20396	7813066
128659	chr1	7727658	7727878	8374457	8374628	58	4.2E-5	GM12878	hg19	267	8374457	8374628	216.0438	8374541
128808	chr1	8621195	8621374	8786585	8786935	144	0.0	GM12878	hg19	277	8621195	8621374	191.59012	8621292
128807	chr1	8621195	8621374	8731494	8731623	181	0.0	GM12878	hg19	277	8621195	8621374	191.59012	8621292
128807	chr1	8621195	8621374	8731494	8731623	181	0.0	GM12878	hg19	279	8731494	8731623	153.01736	8731558
128808	chr1	8621195	8621374	8786585	8786935	144	0.0	GM12878	hg19	283	8786585	8786935	90.5668	8786746
128842	chr1	9065252	9065449	9161700	9161888	223	0.0	GM12878	hg19	296	9065252	9065449	229.46179	9065356
128842	chr1	9065252	9065449	9161700	9161888	223	0.0	GM12878	hg19	302	9161700	9161888	183.92015	9161803
128881	chr1	9170894	9171085	9256600	9256779	277	0.0	GM12878	hg19	304	9170894	9171085	227.08705	9170995
128881	chr1	9170894	9171085	9256600	9256779	277	0.0	GM12878	hg19	310	9256600	9256779	204.22464	9256691
128916	chr1	9349103	9349356	9633790	9634140	80	1.0E-5	GM12878	hg19	315	9349103	9349356	253.23528	9349241
128915	chr1	9349103	9349356	9551141	9551491	268	0.0	GM12878	hg19	315	9349103	9349356	253.23528	9349241
128914	chr1	9349103	9349356	9515933	9516095	640	0.0	GM12878	hg19	315	9349103	9349356	253.23528	9349241
128914	chr1	9349103	9349356	9515933	9516095	640	0.0	GM12878	hg19	320	9515933	9516095	191.01572	9516024
128915	chr1	9349103	9349356	9551141	9551491	268	0.0	GM12878	hg19	322	9551141	9551491	222.37656	9551312
128916	chr1	9349103	9349356	9633790	9634140	80	1.0E-5	GM12878	hg19	326	9633790	9634140	46.00077	9633972
128997	chr1	9687034	9687341	9934996	9935200	99	0.002363	GM12878	hg19	329	9687034	9687341	368.6494	9687199
128996	chr1	9687034	9687341	9785149	9785352	142	0.0	GM12878	hg19	329	9687034	9687341	368.6494	9687199
128995	chr1	9687034	9687341	9747178	9747428	214	0.0	GM12878	hg19	329	9687034	9687341	368.6494	9687199
128995	chr1	9687034	9687341	9747178	9747428	214	0.0	GM12878	hg19	333	9747178	9747428	22.345703	9747307
128996	chr1	9687034	9687341	9785149	9785352	142	0.0	GM12878	hg19	338	9785149	9785352	221.17894	9785257
128997	chr1	9687034	9687341	9934996	9935200	99	0.002363	GM12878	hg19	342	9934996	9935200	238.74547	9935103
126818	chr1	10490320	10490505	10554799	10555011	196	0.0	GM12878	hg19	357	10490320	10490505	219.28693	10490431
126818	chr1	10490320	10490505	10554799	10555011	196	0.0	GM12878	hg19	358	10554799	10555011	212.92915	10554903
126820	chr1	10567580	10567763	10927175	10927525	136	0.0	GM12878	hg19	360	10567580	10567763	213.57314	10567665
126821	chr1	10574484	10574834	11002100	11002310	290	0.0	GM12878	hg19	361	10574484	10574834	115.101585	10574664
126820	chr1	10567580	10567763	10927175	10927525	136	0.0	GM12878	hg19	367	10927175	10927525	118.77193	10927351
126821	chr1	10574484	10574834	11002100	11002310	290	0.0	GM12878	hg19	369	11002100	11002310	202.03899	11002205
126861	chr1	11097707	11097931	11702569	11702778	76	0.0	GM12878	hg19	371	11097707	11097931	282.1654	11097833
126944	chr1	11301773	11302123	11702569	11702778	65	1.09E-4	GM12878	hg19	378	11301773	11302123	112.5041	11301941
126959	chr1	11380237	11380587	11702569	11702778	114	2.0E-6	GM12878	hg19	382	11380237	11380587	151.74835	11380406
126959	chr1	11380237	11380587	11702569	11702778	114	2.0E-6	GM12878	hg19	388	11702569	11702778	275.38016	11702662
126944	chr1	11301773	11302123	11702569	11702778	65	1.09E-4	GM12878	hg19	388	11702569	11702778	275.38016	11702662
126861	chr1	11097707	11097931	11702569	11702778	76	0.0	GM12878	hg19	388	11702569	11702778	275.38016	11702662
127004	chr1	12184924	12185108	12679944	12680177	128	0.0	GM12878	hg19	418	12184924	12185108	212.93678	12185016
127005	chr1	12184924	12185108	12269018	12269215	451	0.0	GM12878	hg19	418	12184924	12185108	212.93678	12185016
127005	chr1	12184924	12185108	12269018	12269215	451	0.0	GM12878	hg19	424	12269018	12269215	218.41739	12269102
127008	chr1	12332125	12332475	12679944	12680177	141	0.0	GM12878	hg19	427	12332125	12332475	71.80522	12332312
127009	chr1	12374361	12374912	12679944	12680177	173	0.0	GM12878	hg19	430	12374361	12374912	61.740974	12374603
127009	chr1	12374361	12374912	12679944	12680177	173	0.0	GM12878	hg19	434	12679944	12680177	259.1105	12680041
127008	chr1	12332125	12332475	12679944	12680177	141	0.0	GM12878	hg19	434	12679944	12680177	259.1105	12680041
127004	chr1	12184924	12185108	12679944	12680177	128	0.0	GM12878	hg19	434	12679944	12680177	259.1105	12680041
127046	chr1	13992252	13992428	14286976	14287182	71	0.0	GM12878	hg19	444	13992252	13992428	213.15073	13992340
127045	chr1	13992252	13992428	14133737	14134087	108	0.0	GM12878	hg19	444	13992252	13992428	213.15073	13992340
127044	chr1	13992252	13992428	14052361	14052711	161	0.0	GM12878	hg19	444	13992252	13992428	213.15073	13992340
127044	chr1	13992252	13992428	14052361	14052711	161	0.0	GM12878	hg19	448	14052361	14052711	115.761246	14052534
127045	chr1	13992252	13992428	14133737	14134087	108	0.0	GM12878	hg19	451	14133737	14134087	68.504364	14133897
127049	chr1	14155317	14155667	14286976	14287182	130	0.0	GM12878	hg19	456	14155317	14155667	139.08862	14155516
127049	chr1	14155317	14155667	14286976	14287182	130	0.0	GM12878	hg19	459	14286976	14287182	254.74203	14287072
127046	chr1	13992252	13992428	14286976	14287182	71	0.0	GM12878	hg19	459	14286976	14287182	254.74203	14287072
127173	chr1	16400027	16400377	16689868	16690218	47	3.62E-4	GM12878	hg19	529	16400027	16400377	48.665493	16400183
127172	chr1	16400027	16400377	16514315	16514529	234	0.0	GM12878	hg19	529	16400027	16400377	48.665493	16400183
127172	chr1	16400027	16400377	16514315	16514529	234	0.0	GM12878	hg19	533	16514315	16514529	235.53618	16514426
127173	chr1	16400027	16400377	16689868	16690218	47	3.62E-4	GM12878	hg19	540	16689868	16690218	147.45349	16690040
127214	chr1	17236271	17236621	149224093	149224297	16	0.0	GM12878	hg19	554	17236271	17236621	38.22793	17236464
127220	chr1	17278173	17278523	17563649	17563795	84	1.0E-6	GM12878	hg19	556	17278173	17278523	139.65846	17278346
127223	chr1	17287114	17287464	17372601	17372951	77	6.1E-5	GM12878	hg19	557	17287114	17287464	129.97913	17287310
127223	chr1	17287114	17287464	17372601	17372951	77	6.1E-5	GM12878	hg19	561	17372601	17372951	127.86907	17372768
127232	chr1	17386172	17386522	17563649	17563795	138	0.0	GM12878	hg19	562	17386172	17386522	198.27005	17386335
127236	chr1	17452311	17452513	17662690	17662889	103	0.0	GM12878	hg19	565	17452311	17452513	231.37752	17452420
127235	chr1	17452311	17452513	17563649	17563795	313	0.0	GM12878	hg19	565	17452311	17452513	231.37752	17452420
127235	chr1	17452311	17452513	17563649	17563795	313	0.0	GM12878	hg19	567	17563649	17563795	194.4767	17563724
127232	chr1	17386172	17386522	17563649	17563795	138	0.0	GM12878	hg19	567	17563649	17563795	194.4767	17563724
127220	chr1	17278173	17278523	17563649	17563795	84	1.0E-6	GM12878	hg19	567	17563649	17563795	194.4767	17563724
127236	chr1	17452311	17452513	17662690	17662889	103	0.0	GM12878	hg19	569	17662690	17662889	169.26686	17662786
127250	chr1	17828891	17829079	17933444	17933620	168	0.0	GM12878	hg19	577	17828891	17829079	208.25745	17828990
127250	chr1	17828891	17829079	17933444	17933620	168	0.0	GM12878	hg19	581	17933444	17933620	194.46571	17933526
127300	chr1	19233551	19233690	19422799	19423051	150	0.0	GM12878	hg19	618	19233551	19233690	124.06942	19233612
127300	chr1	19233551	19233690	19422799	19423051	150	0.0	GM12878	hg19	625	19422799	19423051	55.08135	19422918
127320	chr1	19668046	19668255	19986303	19986653	134	0.0	GM12878	hg19	633	19668046	19668255	203.56493	19668152
127329	chr1	19986303	19986653	20137731	20138081	102	0.0	GM12878	hg19	646	19986303	19986653	134.43874	19986495
127320	chr1	19668046	19668255	19986303	19986653	134	0.0	GM12878	hg19	646	19986303	19986653	134.43874	19986495
127329	chr1	19986303	19986653	20137731	20138081	102	0.0	GM12878	hg19	652	20137731	20138081	145.20226	20137910
127340	chr1	20244571	20244777	20820361	20820596	53	8.33E-4	GM12878	hg19	654	20244571	20244777	222.93538	20244677
127339	chr1	20244571	20244777	20484909	20485113	121	0.0	GM12878	hg19	654	20244571	20244777	222.93538	20244677
127339	chr1	20244571	20244777	20484909	20485113	121	0.0	GM12878	hg19	661	20484909	20485113	28.79391	20485011
127357	chr1	20539359	20539709	20820361	20820596	150	0.0	GM12878	hg19	664	20539359	20539709	113.91951	20539520
127357	chr1	20539359	20539709	20820361	20820596	150	0.0	GM12878	hg19	673	20820361	20820596	277.97873	20820472
127340	chr1	20244571	20244777	20820361	20820596	53	8.33E-4	GM12878	hg19	673	20820361	20820596	277.97873	20820472
127494	chr1	21558488	21558838	21985605	21985955	117	1.0E-6	GM12878	hg19	692	21558488	21558838	139.83168	21558653
127494	chr1	21558488	21558838	21985605	21985955	117	1.0E-6	GM12878	hg19	713	21985605	21985955	176.36943	21985770
127521	chr1	22331734	22331938	22743180	22743364	59	2.0E-5	GM12878	hg19	723	22331734	22331938	31.144156	22331836
127529	chr1	22458476	22458669	22743180	22743364	134	0.0	GM12878	hg19	729	22458476	22458669	218.3654	22458570
127528	chr1	22458476	22458669	22602436	22602620	125	0.0	GM12878	hg19	729	22458476	22458669	218.3654	22458570
127528	chr1	22458476	22458669	22602436	22602620	125	0.0	GM12878	hg19	734	22602436	22602620	196.95787	22602529
127529	chr1	22458476	22458669	22743180	22743364	134	0.0	GM12878	hg19	737	22743180	22743364	224.46799	22743265
127521	chr1	22331734	22331938	22743180	22743364	59	2.0E-5	GM12878	hg19	737	22743180	22743364	224.46799	22743265
127568	chr1	23303004	23303181	23511183	23511533	142	0.0	GM12878	hg19	751	23303004	23303181	232.11331	23303093
127568	chr1	23303004	23303181	23511183	23511533	142	0.0	GM12878	hg19	759	23511183	23511533	114.53498	23511355
127594	chr1	23823627	23823809	23964012	23964202	148	0.0	GM12878	hg19	766	23823627	23823809	198.38364	23823729
127596	chr1	23871288	23871458	23964012	23964202	512	0.0	GM12878	hg19	770	23871288	23871458	231.18091	23871370
127596	chr1	23871288	23871458	23964012	23964202	512	0.0	GM12878	hg19	774	23964012	23964202	227.26389	23964105
127594	chr1	23823627	23823809	23964012	23964202	148	0.0	GM12878	hg19	774	23964012	23964202	227.26389	23964105
127606	chr1	24136271	24136480	24194825	24195055	174	0.0	GM12878	hg19	787	24136271	24136480	257.11172	24136376
127606	chr1	24136271	24136480	24194825	24195055	174	0.0	GM12878	hg19	790	24194825	24195055	225.41878	24194938
127623	chr1	24528438	24528604	24717851	24718059	442	0.0	GM12878	hg19	805	24528438	24528604	199.71985	24528523
127623	chr1	24528438	24528604	24717851	24718059	442	0.0	GM12878	hg19	811	24717851	24718059	250.68321	24717956
127663	chr1	25174485	25174696	25531375	25531725	121	0.0	GM12878	hg19	826	25174485	25174696	251.439	25174581
127662	chr1	25174485	25174696	25427994	25428224	151	0.0	GM12878	hg19	826	25174485	25174696	251.439	25174581
127661	chr1	25174485	25174696	25365736	25365940	99	0.0	GM12878	hg19	826	25174485	25174696	251.439	25174581
127671	chr1	25289989	25290339	25358946	25359162	349	0.0	GM12878	hg19	840	25289989	25290339	70.479614	25290185
127671	chr1	25289989	25290339	25358946	25359162	349	0.0	GM12878	hg19	844	25358946	25359162	42.185974	25359051
127661	chr1	25174485	25174696	25365736	25365940	99	0.0	GM12878	hg19	848	25365736	25365940	21.268415	25365838
127662	chr1	25174485	25174696	25427994	25428224	151	0.0	GM12878	hg19	850	25427994	25428224	288.01965	25428108
127663	chr1	25174485	25174696	25531375	25531725	121	0.0	GM12878	hg19	854	25531375	25531725	113.22914	25531541
127684	chr1	25574321	25574525	25663677	25663881	268	0.0	GM12878	hg19	857	25574321	25574525	53.26638	25574423
127684	chr1	25574321	25574525	25663677	25663881	268	0.0	GM12878	hg19	859	25663677	25663881	23.941895	25663779
127690	chr1	25729572	25729776	26137415	26137614	69	1.3E-5	GM12878	hg19	860	25729572	25729776	23.074764	25729674
127703	chr1	25935093	25935443	26137415	26137614	155	0.0	GM12878	hg19	872	25935093	25935443	97.24	25935263
127703	chr1	25935093	25935443	26137415	26137614	155	0.0	GM12878	hg19	883	26137415	26137614	246.0682	26137517
127690	chr1	25729572	25729776	26137415	26137614	69	1.3E-5	GM12878	hg19	883	26137415	26137614	246.0682	26137517
127711	chr1	26431539	26431706	26471633	26471983	273	0.0	GM12878	hg19	895	26431539	26431706	203.8028	26431625
127711	chr1	26431539	26431706	26471633	26471983	273	0.0	GM12878	hg19	897	26471633	26471983	161.69562	26471797
127716	chr1	26611642	26611840	26648127	26648317	511	0.0	GM12878	hg19	909	26611642	26611840	226.25174	26611742
127716	chr1	26611642	26611840	26648127	26648317	511	0.0	GM12878	hg19	911	26648127	26648317	244.74129	26648218
127724	chr1	26946792	26946998	27018961	27019319	232	0.0	GM12878	hg19	929	26946792	26946998	144.43953	26946896
127724	chr1	26946792	26946998	27018961	27019319	232	0.0	GM12878	hg19	931	27018961	27019319	29.026997	27019135
127731	chr1	27371086	27371300	27429255	27429467	241	0.0	GM12878	hg19	951	27371086	27371300	278.39545	27371197
127734	chr1	27429255	27429467	27714979	27715198	85	0.0	GM12878	hg19	955	27429255	27429467	261.70334	27429362
127733	chr1	27429255	27429467	27611270	27611422	219	0.0	GM12878	hg19	955	27429255	27429467	261.70334	27429362
127731	chr1	27371086	27371300	27429255	27429467	241	0.0	GM12878	hg19	955	27429255	27429467	261.70334	27429362
127733	chr1	27429255	27429467	27611270	27611422	219	0.0	GM12878	hg19	961	27611270	27611422	169.23773	27611352
127740	chr1	27627357	27627572	27932963	27933135	83	1.0E-6	GM12878	hg19	963	27627357	27627572	306.836	27627461
127739	chr1	27627357	27627572	27714979	27715198	282	0.0	GM12878	hg19	963	27627357	27627572	306.836	27627461
127739	chr1	27627357	27627572	27714979	27715198	282	0.0	GM12878	hg19	968	27714979	27715198	248.36948	27715082
127734	chr1	27429255	27429467	27714979	27715198	85	0.0	GM12878	hg19	968	27714979	27715198	248.36948	27715082
127744	chr1	27721956	27722170	27932963	27933135	565	0.0	GM12878	hg19	972	27721956	27722170	215.3875	27722072
127744	chr1	27721956	27722170	27932963	27933135	565	0.0	GM12878	hg19	985	27932963	27933135	209.59708	27933049
127740	chr1	27627357	27627572	27932963	27933135	83	1.0E-6	GM12878	hg19	985	27932963	27933135	209.59708	27933049
127748	chr1	27935204	27935680	27989780	27989954	458	0.0	GM12878	hg19	986	27935204	27935680	159.18974	27935343
127748	chr1	27935204	27935680	27989780	27989954	458	0.0	GM12878	hg19	991	27989780	27989954	200.0407	27989851
127756	chr1	28184612	28184848	28535443	28535693	150	0.0	GM12878	hg19	998	28184612	28184848	317.62854	28184727
127756	chr1	28184612	28184848	28535443	28535693	150	0.0	GM12878	hg19	1012	28535443	28535693	186.35878	28535567
127763	chr1	28575046	28575261	28929359	28929709	141	0.0	GM12878	hg19	1013	28575046	28575261	216.24504	28575161
127762	chr1	28575046	28575261	28686151	28686501	284	0.0	GM12878	hg19	1013	28575046	28575261	216.24504	28575161
127765	chr1	28686151	28686501	29208623	29208839	94	1.8E-5	GM12878	hg19	1014	28686151	28686501	128.29065	28686341
127762	chr1	28575046	28575261	28686151	28686501	284	0.0	GM12878	hg19	1014	28686151	28686501	128.29065	28686341
127767	chr1	28736214	28736564	28929359	28929709	76	1.1E-4	GM12878	hg19	1017	28736214	28736564	57.5541	28736414
127768	chr1	28844582	28844793	28929359	28929709	184	0.0	GM12878	hg19	1020	28844582	28844793	226.75665	28844688
127768	chr1	28844582	28844793	28929359	28929709	184	0.0	GM12878	hg19	1024	28929359	28929709	142.45229	28929541
127767	chr1	28736214	28736564	28929359	28929709	76	1.1E-4	GM12878	hg19	1024	28929359	28929709	142.45229	28929541
127763	chr1	28575046	28575261	28929359	28929709	141	0.0	GM12878	hg19	1024	28929359	28929709	142.45229	28929541
127772	chr1	28975082	28975286	29208623	29208839	177	0.0	GM12878	hg19	1027	28975082	28975286	26.397287	28975184
127773	chr1	29111696	29111869	29524034	29524384	63	0.056679	GM12878	hg19	1034	29111696	29111869	196.12456	29111776
127774	chr1	29111696	29111869	29360376	29360726	180	0.0	GM12878	hg19	1034	29111696	29111869	196.12456	29111776
127776	chr1	29208623	29208839	29524034	29524384	131	0.0	GM12878	hg19	1038	29208623	29208839	258.8435	29208731
127772	chr1	28975082	28975286	29208623	29208839	177	0.0	GM12878	hg19	1038	29208623	29208839	258.8435	29208731
127765	chr1	28686151	28686501	29208623	29208839	94	1.8E-5	GM12878	hg19	1038	29208623	29208839	258.8435	29208731
127774	chr1	29111696	29111869	29360376	29360726	180	0.0	GM12878	hg19	1042	29360376	29360726	104.78636	29360551
127776	chr1	29208623	29208839	29524034	29524384	131	0.0	GM12878	hg19	1046	29524034	29524384	75.36104	29524220
127773	chr1	29111696	29111869	29524034	29524384	63	0.056679	GM12878	hg19	1046	29524034	29524384	75.36104	29524220
127787	chr1	29557459	29557682	31181000	31181350	50	0.0	GM12878	hg19	1048	29557459	29557682	62.314964	29557573
127788	chr1	29562784	29563134	29779999	29780349	137	0.0	GM12878	hg19	1049	29562784	29563134	146.64935	29562952
127788	chr1	29562784	29563134	29779999	29780349	137	0.0	GM12878	hg19	1058	29779999	29780349	48.746326	29780197
127787	chr1	29557459	29557682	31181000	31181350	50	0.0	GM12878	hg19	1080	31181000	31181350	198.175	31181145
127816	chr1	31238271	31238487	32405411	32405761	41	4.62E-4	GM12878	hg19	1088	31238271	31238487	48.22813	31238379
127818	chr1	31656815	31657165	32014558	32014783	127	0.0	GM12878	hg19	1104	31656815	31657165	183.44986	31656993
127817	chr1	31656815	31657165	31895668	31895882	203	0.0	GM12878	hg19	1104	31656815	31657165	183.44986	31656993
127817	chr1	31656815	31657165	31895668	31895882	203	0.0	GM12878	hg19	1114	31895668	31895882	248.12602	31895774
127818	chr1	31656815	31657165	32014558	32014783	127	0.0	GM12878	hg19	1120	32014558	32014783	231.93611	32014663
127826	chr1	32281556	32281906	32429763	32430015	108	4.5E-5	GM12878	hg19	1141	32281556	32281906	143.18945	32281725
127816	chr1	31238271	31238487	32405411	32405761	41	4.62E-4	GM12878	hg19	1145	32405411	32405761	132.93779	32405596
127826	chr1	32281556	32281906	32429763	32430015	108	4.5E-5	GM12878	hg19	1147	32429763	32430015	329.5422	32429885
127854	chr1	33391087	33391303	33472873	33473249	221	0.0	GM12878	hg19	1189	33391087	33391303	39.318207	33391194
127854	chr1	33391087	33391303	33472873	33473249	221	0.0	GM12878	hg19	1192	33472873	33473249	60.55221	33473015
127863	chr1	33761152	33761362	34078576	34078768	134	0.0	GM12878	hg19	1204	33761152	33761362	271.8324	33761263
127862	chr1	33761152	33761362	33936101	33936451	173	0.0	GM12878	hg19	1204	33761152	33761362	271.8324	33761263
127861	chr1	33761152	33761362	33833457	33833654	210	0.0	GM12878	hg19	1204	33761152	33761362	271.8324	33761263
127864	chr1	33833457	33833654	33936101	33936451	542	0.0	GM12878	hg19	1206	33833457	33833654	276.53384	33833552
127861	chr1	33761152	33761362	33833457	33833654	210	0.0	GM12878	hg19	1206	33833457	33833654	276.53384	33833552
127864	chr1	33833457	33833654	33936101	33936451	542	0.0	GM12878	hg19	1210	33936101	33936451	210.29095	33936274
127862	chr1	33761152	33761362	33936101	33936451	173	0.0	GM12878	hg19	1210	33936101	33936451	210.29095	33936274
127863	chr1	33761152	33761362	34078576	34078768	134	0.0	GM12878	hg19	1211	34078576	34078768	209.95421	34078669
127869	chr1	34100458	34100808	35218736	35218952	83	0.00465	GM12878	hg19	1214	34100458	34100808	98.65921	34100634
127868	chr1	34100458	34100808	35063584	35063806	122	0.0	GM12878	hg19	1214	34100458	34100808	98.65921	34100634
127887	chr1	34925945	34926103	35063584	35063806	205	0.0	GM12878	hg19	1230	34925945	34926103	171.25925	34926018
127887	chr1	34925945	34926103	35063584	35063806	205	0.0	GM12878	hg19	1234	35063584	35063806	250.8743	35063692
127868	chr1	34100458	34100808	35063584	35063806	122	0.0	GM12878	hg19	1234	35063584	35063806	250.8743	35063692
127869	chr1	34100458	34100808	35218736	35218952	83	0.00465	GM12878	hg19	1238	35218736	35218952	21.63728	35218844
127898	chr1	35252135	35252319	35764175	35764525	74	6.26E-4	GM12878	hg19	1240	35252135	35252319	225.68231	35252235
127897	chr1	35252135	35252319	35318307	35318590	151	0.0	GM12878	hg19	1240	35252135	35252319	225.68231	35252235
127897	chr1	35252135	35252319	35318307	35318590	151	0.0	GM12878	hg19	1242	35318307	35318590	283.60474	35318460
127901	chr1	35325415	35325603	35764175	35764525	107	1.3E-4	GM12878	hg19	1243	35325415	35325603	208.6549	35325502
127901	chr1	35325415	35325603	35764175	35764525	107	1.3E-4	GM12878	hg19	1254	35764175	35764525	127.015366	35764348
127898	chr1	35252135	35252319	35764175	35764525	74	6.26E-4	GM12878	hg19	1254	35764175	35764525	127.015366	35764348
127907	chr1	36034597	36034789	36240381	36240528	136	0.0	GM12878	hg19	1262	36034597	36034789	216.43169	36034699
127907	chr1	36034597	36034789	36240381	36240528	136	0.0	GM12878	hg19	1267	36240381	36240528	179.1801	36240457
127910	chr1	36565278	36565454	36886495	36886700	75	0.0	GM12878	hg19	1274	36565278	36565454	217.24988	36565373
127912	chr1	36615187	36615395	36751079	36751429	167	0.0	GM12878	hg19	1277	36615187	36615395	281.01535	36615297
127911	chr1	36615187	36615395	36653862	36654027	295	0.0	GM12878	hg19	1277	36615187	36615395	281.01535	36615297
127911	chr1	36615187	36615395	36653862	36654027	295	0.0	GM12878	hg19	1279	36653862	36654027	239.02095	36653946
127912	chr1	36615187	36615395	36751079	36751429	167	0.0	GM12878	hg19	1283	36751079	36751429	132.92317	36751250
127910	chr1	36565278	36565454	36886495	36886700	75	0.0	GM12878	hg19	1290	36886495	36886700	274.35303	36886599
127914	chr1	37169385	37169569	37789490	37789639	158	1.5E-5	GM12878	hg19	1301	37169385	37169569	227.9456	37169482
127914	chr1	37169385	37169569	37789490	37789639	158	1.5E-5	GM12878	hg19	1315	37789490	37789639	153.68694	37789564
127932	chr1	38276812	38277008	38325851	38326043	205	0.0	GM12878	hg19	1334	38276812	38277008	225.80717	38276914
127932	chr1	38276812	38277008	38325851	38326043	205	0.0	GM12878	hg19	1337	38325851	38326043	200.86874	38325955
127933	chr1	38492298	38492648	39052798	39053024	202	0.0	GM12878	hg19	1347	38492298	38492648	141.37047	38492475
127933	chr1	38492298	38492648	39052798	39053024	202	0.0	GM12878	hg19	1367	39052798	39053024	255.84001	39052913
127939	chr1	39564430	39564575	40004962	40005155	64	2.06E-4	GM12878	hg19	1378	39564430	39564575	176.0881	39564506
127939	chr1	39564430	39564575	40004962	40005155	64	2.06E-4	GM12878	hg19	1392	40004962	40005155	207.54227	40005054
127953	chr1	40282543	40282724	40498067	40498218	92	0.0	GM12878	hg19	1408	40282543	40282724	168.87852	40282645
127953	chr1	40282543	40282724	40498067	40498218	92	0.0	GM12878	hg19	1416	40498067	40498218	184.38171	40498145
127955	chr1	40609681	40610031	40870530	40870880	122	0.0	GM12878	hg19	1422	40609681	40610031	160.91064	40609852
127954	chr1	40609681	40610031	40804448	40804685	225	0.0	GM12878	hg19	1422	40609681	40610031	160.91064	40609852
127956	chr1	40804448	40804685	40870530	40870880	165	0.0	GM12878	hg19	1433	40804448	40804685	311.9669	40804560
127954	chr1	40609681	40610031	40804448	40804685	225	0.0	GM12878	hg19	1433	40804448	40804685	311.9669	40804560
127956	chr1	40804448	40804685	40870530	40870880	165	0.0	GM12878	hg19	1437	40870530	40870880	145.23781	40870700
127955	chr1	40609681	40610031	40870530	40870880	122	0.0	GM12878	hg19	1437	40870530	40870880	145.23781	40870700
